gene_symbol,correlation,p_value
PIGK,-0.8199074716876877,0.18009252831231226
GLRA3,-0.8190385293747966,0.1809614706252034
CGN,-0.8189157030694776,0.18108429693052241
CFP,0.8187368189665839,0.1812631810334162
LDHD,0.8185096101016218,0.18149038989837818
PTPN1,-0.8182071145574119,0.1817928854425881
CAMSAP3,-0.8180065146889219,0.18199348531107806
TRIB3,-0.8174961307870818,0.18250386921291817
GALNT2,0.8173090239008425,0.18269097609915752
PTGFR,0.8169053458666384,0.18309465413336157
EIF3E,0.8168858172207794,0.18311418277922065
ACTR3B,0.8167602139959411,0.18323978600405888
ADAMTS7,-0.8166701260689161,0.18332987393108402
GCH1,-0.8166281301585135,0.18337186984148657
MAP1LC3B,-0.8161951023425748,0.18380489765742514
MIB1,0.5222378953246889,0.18427584944125774
SSC4D,-0.8155717797563586,0.18442822024364136
HES6,-0.8140875695709655,0.1859124304290345
ROPN1L,0.8139296739024133,0.18607032609758667
IRF7,-0.8138780676607411,0.1861219323392589
NPEPL1,-0.8138700024854055,0.18612999751459447
TTC3,-0.813828588406676,0.18617141159332395
KLF15,-0.8138012100829488,0.1861987899170512
ARHGAP17,-0.8131571627723102,0.1868428372276898
ISYNA1,-0.8128194749144585,0.1871805250855414
DNM1,-0.8127498854205711,0.18725011457942875
VIPR1,-0.812389197945564,0.18761080205443603
EDN3,-0.8122995807098072,0.18770041929019277
RRAS,-0.8119512539158287,0.18804874608417133
MRGPRF,0.8118520864117615,0.18814791358823846
EPB41L2,0.811747744937217,0.18825225506278298
PKNOX2,-0.8117454555629902,0.18825454443700984
CYTL1,-0.8114498011269351,0.1885501988730649
CPSF1,0.811244725517194,0.18875527448280605
CXCL16,0.8112433392051608,0.18875666079483922
SLITRK4,-0.8111522102538677,0.18884778974613226
PAFAH1B1,0.8110214056354086,0.1889785943645914
PITX1,0.5172902534449804,0.18921736922189514
SVOPL,-0.8106757372669467,0.18932426273305314
BNC1,0.8105547759466806,0.18944522405331954
PARP14,-0.8105050454705797,0.18949495452942022
RAB3A,-0.8104738174581279,0.18952618254187215
DEK,0.8103821233382726,0.18961787666172736
IL27RA,-0.8099351930764604,0.19006480692353955
FMNL1,-0.809758584009007,0.1902414159909931
SOBP,-0.8097197890782197,0.19028021092178027
KCNAB1,-0.8094015948611533,0.19059840513884674
CHRNA1,-0.8089155723771223,0.19108442762287758
VIM,-0.8088168738796059,0.19118312612039423
TMEM30A,-0.8087272551782303,0.1912727448217697
SHC4,-0.8083280474570738,0.19167195254292624
OSMR,-0.8081681911967756,0.19183180880322448
TMEM176B,0.8079845153356078,0.19201548466439222
CCPG1,-0.8078250736106618,0.1921749263893382
CCR3,-0.8077962403485804,0.19220375965141967
CRYBA2,0.8077518652407153,0.19224813475928482
GPRC5B,0.8074193387743143,0.19258066122568573
RAB37,-0.807237603136926,0.19276239686307406
TSLP,-0.8072104100759956,0.1927895899240044
CHRNB1,0.8071709362412146,0.1928290637587855
OSGEP,0.8070248124786932,0.19297518752130682
RIF1,-0.8063378975277583,0.19366210247224158
NXPH1,-0.806259289619134,0.19374071038086615
HIPK1,-0.8061529650590105,0.19384703494098954
LMO2,-0.8052785407371748,0.19472145926282525
NUDT16L1,-0.8049651427670241,0.19503485723297587
CYB561,-0.8049574601307327,0.19504253986926745
KPNB1,-0.8046678806233001,0.19533211937669992
XKR4,0.8044250318383961,0.1955749681616039
JPH4,-0.8040633691202934,0.19593663087970659
DGKK,-0.8038956981873235,0.19610430181267646
ATXN7L3,0.8037304644374137,0.1962695355625863
CFAP58,0.5102874735837205,0.19633033630241892
ZNF284,0.8035916060101626,0.19640839398983756
FCGR2A,0.803502592672299,0.19649740732770105
LONP2,0.8031814459701871,0.19681855402981285
TRAPPC10,-0.8027980011532337,0.19720199884676637
CD44,-0.8027104357516841,0.1972895642483159
DHX36,0.8024840478565738,0.1975159521434262
BRPF1,-0.8021216256939608,0.19787837430603927
NLRC3,-0.8019163713094255,0.1980836286905745
TNFRSF21,-0.8014282825247586,0.19857171747524127
RASSF3,0.8008841912735964,0.19911580872640355
LSS,0.8008707158868731,0.19912928411312691
IFI27L2,-0.8008509473631613,0.19914905263683869
KCTD9,-0.8006320947590931,0.19936790524090675
NOP9,-0.8005318126440395,0.1994681873559605
ARHGDIG,-0.7995637787330074,0.20043622126699256
MSX1,-0.7994785575946088,0.20052144240539116
LRRTM2,-0.7994442328617872,0.20055576713821277
PCDHA3,0.7991534874636683,0.20084651253633168
VEZT,-0.7988363406116603,0.2011636593883397
MFHAS1,-0.7984392495862865,0.20156075041371357
GRIN3B,0.7982095656514987,0.2017904343485013
FZD5,0.7981973258933845,0.20180267410661545
IFT80,-0.7980602919544929,0.20193970804550698
PEX1,-0.7978961917476283,0.20210380825237184
SLC38A2,-0.7978139809787028,0.20218601902129718
GFI1,0.7970440614035164,0.20295593859648364
GLIS3,-0.5038652676632274,0.20297562813676834
SNCG,-0.7966049515271386,0.20339504847286127
HAS1,0.7965402036753765,0.20345979632462363
LSM4,-0.7965132279342484,0.2034867720657516
KLHL20,-0.7962085598499741,0.20379144015002604
PRRX1,0.7961089630733383,0.20389103692666177
ZEB2,-0.7960959050523951,0.20390409494760497
RAP1GAP,-0.3948596756306835,0.2039771018358477
PRDM2,-0.7959381520039767,0.20406184799602345
IL17RB,0.7958904333411797,0.20410956665882019
LRRN2,-0.7958457744071381,0.2041542255928619
ARC,-0.7954319545832307,0.20456804541676932
TXNIP,0.7952412505279297,0.20475874947207018
TRMT11,-0.7948653835236731,0.20513461647632703
SHC3,-0.5017758771597557,0.20516269124537767
SPOCK2,-0.794836611324757,0.20516338867524286
COBL,-0.7945323982487075,0.20546760175129242
ALDOC,-0.793465261276044,0.206534738723956
TMEM139,0.7934587374047002,0.2065412625952998
ZNF547,-0.7932882009314546,0.20671179906854542
HSPBP1,-0.7931766224930172,0.20682337750698276
ZC3H7B,-0.7928161203553392,0.20718387964466078
TFAP2C,-0.7926983869920851,0.20730161300791483
ADPRH,-0.7920949493951339,0.20790505060486608
NRP1,-0.791825301905963,0.20817469809403688
ZBBX,0.7915966320248933,0.20840336797510672
LOXL2,-0.7915372243026716,0.20846277569732852
STEAP1B,-0.49864510136649215,0.2084628253959722
COPG1,-0.7912483160237833,0.20875168397621668
DUSP10,0.791159701691607,0.208840298308393
ICAM5,0.790990904367527,0.20900909563247305
ARSJ,-0.7906615328871895,0.20933846711281046
TAF6,-0.4977688796874117,0.20939138137960825
TBC1D30,-0.39055491640499834,0.20939812677217393
LTB,0.4976122633379617,0.2095575791601375
HNF4G,-0.497206574902305,0.20998840694735194
LY6E,-0.7897984927370363,0.21020150726296372
CD14,-0.7897909876552782,0.21020901234472178
ANKRD24,-0.7894519728020364,0.21054802719796362
IPO7,0.789306078055921,0.21069392194407888
CNTNAP2,-0.4962330389751378,0.21102415449428907
RAPGEF4,-0.7883691785313723,0.21163082146862777
AKIRIN2,0.7881308136015167,0.2118691863984834
RGS8,-0.7880436487456972,0.2119563512543028
SH3TC1,-0.787888370323232,0.212111629676768
SPOCK3,-0.7877648170471876,0.2122351829528124
SETBP1,-0.7874848852540127,0.21251511474598717
PLCXD2,0.4946342323090994,0.2127308970531523
MDM1,-0.7871723386838195,0.21282766131618036
LGR5,-0.7868756858432131,0.2131243141567869
BASP1,-0.7867340038526057,0.21326599614739417
ITGA5,0.7867264886704847,0.21327351132951522
CYP51A1,-0.7867108461667811,0.2132891538332189
TTYH2,-0.7866865560580715,0.21331344394192842
ENPP2,-0.7866483948596167,0.21335160514038343
IL6R,0.7865337859630824,0.21346621403691746
TBX18,0.7864744718434763,0.2135255281565236
SLC25A32,-0.7864064109293152,0.21359358907068482
LMCD1,-0.7862610628069455,0.21373893719305448
MSC,0.7860362656523543,0.2139637343476457
SERPINA5,-0.7858754104503378,0.21412458954966218
KCNIP3,-0.49310928321433634,0.21436547003811615
NAPG,0.7856231338638777,0.21437686613612228
INPP5D,0.7850536887785409,0.21494631122145913
GALNTL6,-0.7849190758368763,0.21508092416312374
DPP10,-0.7843606871970379,0.2156393128029621
TGFB3,-0.7828300342827667,0.21716996571723346
LSM11,0.7826570215823291,0.2173429784176708
CIAPIN1,0.7826542317069718,0.2173457682930282
FES,-0.7826373423493234,0.21736265765067664
SGCD,0.7825070132980756,0.2174929867019244
ZEB1,-0.7825005070567843,0.2174994929432157
SYT12,0.782036299463631,0.21796370053636904
SDCBP2,-0.489412312597401,0.21835520832334576
RAPGEF2,-0.7816325805166926,0.2183674194833074
CD226,-0.48818799828171705,0.21968489214219347
LHX1,0.780225983163593,0.21977401683640707
TRIM32,-0.7800267978987838,0.21997320210121618
OCIAD2,-0.7797171947356087,0.22028280526439126
PCSK9,0.7796449588250204,0.2203550411749795
TBX15,0.7794213829967767,0.22057861700322334
ZNF778,-0.48735783968125485,0.22058887602731841
RBP1,-0.7793894251388807,0.22061057486111935
CD151,-0.7793731849936704,0.22062681500632975
BOD1L1,0.7793585256951366,0.22064147430486347
SEMA5B,-0.7793014326348756,0.22069856736512428
TGFBR3,0.7791288749652494,0.2208711250347506
CFAP61,-0.7785909567507254,0.22140904324927457
IKBKE,-0.77825069126168,0.22174930873832
USP32,-0.777795764585466,0.22220423541453416
FDFT1,0.38030460323619947,0.22265565954385447
CACHD1,-0.48534086409020033,0.22279321939503022
CBS,-0.7769643746451479,0.22303562535485222
ATF5,-0.7763490407871656,0.2236509592128344
RIN1,-0.7760866156330078,0.22391338436699204
CSRNP2,-0.7760087419577599,0.22399125804224007
FUT8,-0.7754395535847558,0.2245604464152442
WNT5B,0.7754310565830829,0.22456894341691713
IGF2,-0.7753868040957455,0.22461319590425455
PPFIBP1,-0.7751889479964954,0.22481105200350449
CMTM8,0.775072840520076,0.22492715947992403
CMC2,-0.7750683795441058,0.2249316204558942
TSC22D2,-0.7750011252831265,0.2249988747168734
TIGAR,-0.7749216990891217,0.22507830091087833
LY6K,-0.7748330779505931,0.2251669220494068
PCGF2,-0.7745593969541398,0.22544060304586022
PARK7,-0.48280014074526073,0.22558607316419507
CALY,-0.7743316275537866,0.2256683724462134
PKM,0.7740961129612117,0.2259038870387884
PKP3,-0.7738726581578311,0.22612734184216876
RNF175,-0.7736693487786659,0.2263306512213341
RUNX1T1,0.773512581762657,0.22648741823734309
GLP1R,0.7728368155864533,0.22716318441354666
DLG4,0.7727991712856636,0.22720082871433656
ANKRD13C,0.7725097353531747,0.2274902646468253
ANXA2,-0.7715964633055928,0.22840353669440727
LMLN,-0.771593228917808,0.22840677108219198
USF3,-0.7715112593086827,0.2284887406913172
ANKRD49,-0.48017438797575945,0.22849122976302003
TGFB2,-0.7714965858481206,0.22850341415187936
ZNF681,-0.7714703577268719,0.228529642273128
RAMP1,-0.7714466237997077,0.22855337620029226
KAZALD1,-0.47998464910553756,0.2287018991982497
BCAS3,0.7707720409467971,0.22922795905320292
TRO,-0.7705034294748325,0.22949657052516748
TBC1D19,0.7704146316957543,0.2295853683042457
PLEC,-0.37477752324618163,0.23000853756475453
HES2,-0.47875707703339915,0.23006729723916203
SHROOM4,-0.7698018990143325,0.2301981009856675
ANGPTL2,-0.7696656413016727,0.2303343586983273
TSPYL2,-0.7691003504628512,0.23089964953714892
GPSM2,-0.7688842119353285,0.23111578806467148
LYST,-0.47753326179200306,0.23143266821012343
ICAM2,-0.4774369779578926,0.231540264725017
ITPR1,-0.7684353913111996,0.23156460868880036
HLTF,-0.7683817927900866,0.23161820720991333
RGS20,0.7681859204339361,0.23181407956606392
CREG2,0.7680357271902317,0.23196427280976817
KCNIP4,-0.47690817127849827,0.23213165936878022
GPATCH2L,-0.7678579106042627,0.23214208939573733
FAM78B,-0.767159644160746,0.232840355839254
DOCK5,-0.766849122819417,0.23315087718058303
HID1,-0.7668199519853579,0.23318004801464198
PRCD,-0.47586391148673396,0.23330178388360806
NFKBIZ,-0.4754696266311371,0.23374437503121642
FGF2,-0.7655790480258688,0.23442095197413115
ZNF503,0.7654467810287559,0.23455321897124426
CALCRL,0.765401070290691,0.23459892970930896
HERPUD1,-0.7653143148753844,0.23468568512461552
SLCO4A1,-0.7652989560816268,0.2347010439183732
SAMD8,-0.7650917111686152,0.23490828883138493
LACTB2,-0.7649938416923605,0.2350061583076395
CPS1,-0.7647066917851397,0.23529330821486028
TENM1,0.7646241056071645,0.23537589439283546
WNT16,-0.7645965964942666,0.23540340350573352
HS6ST2,-0.7642439467352823,0.23575605326471782
ZFP36L2,-0.7638112884290265,0.23618871157097354
ADD1,-0.37016641167146364,0.23625238885705838
TRIM23,-0.7637178108391989,0.23628218916080113
FASN,0.7636540663188169,0.23634593368118306
DLG2,-0.7629834648344288,0.23701653516557109
TUBD1,0.7626804310831927,0.23731956891680728
MBNL2,-0.76264047800582,0.23735952199417998
FST,-0.7617276809848476,0.23827231901515233
AFTPH,0.7614354491618018,0.23856455083819816
FZD4,0.7610467455816643,0.2389532544183357
GALNT5,0.7610382266254183,0.2389617733745817
CLCF1,-0.7609328480945456,0.23906715190545436
C1orf54,-0.7608970776725456,0.23910292232745434
NUDT18,0.7608928758800562,0.23910712411994384
PTGER3,-0.7606422339220504,0.23935776607794956
MFSD13A,0.7604246887796121,0.239575311220388
XG,-0.7601005838663156,0.23989941613368426
SFXN4,-0.7600102866987067,0.23998971330129315
E2F2,0.7588937404608723,0.2411062595391278
ARHGAP21,-0.7588879900553249,0.24111200994467508
OMA1,-0.7583735025325866,0.24162649746741338
S100A16,-0.7583442645261341,0.24165573547386598
FAHD2A,0.7583035965021387,0.24169640349786126
FCRLB,0.7582600070990622,0.24173999290093784
HRH2,-0.7580792905443091,0.241920709455691
BAALC,-0.7577385050877795,0.2422614949122206
EDA2R,0.7574700166299017,0.24252998337009846
TMEM64,0.4676622246887694,0.24259647797310482
HLA-DMA,-0.7571942785006238,0.24280572149937618
KPTN,-0.7567709126697701,0.24322908733022985
DCAF6,-0.7566407732426315,0.24335922675736854
ARMC3,-0.7563551411370424,0.24364485886295761
TBX3,-0.7557325650945509,0.24426743490544922
FAP,0.7557241218983746,0.24427587810162543
TMEM255A,-0.7556450483106455,0.2443549516893544
CPNE8,-0.7555877779740644,0.2444122220259355
ZMYND12,0.7552715592921277,0.24472844070787225
BHLHE41,-0.7550839103501588,0.24491608964984124
DMXL1,-0.7547265735149491,0.2452734264850509
IGSF11,0.7546708106407102,0.24532918935928993
CXXC5,-0.4651687508462483,0.245458851731284
CLIC1,-0.7544419476083492,0.24555805239165096
CYTH1,0.46454820730960034,0.24617384532135106
ADSL,0.7526901809684179,0.2473098190315821
GTF2H5,-0.7526518861978146,0.24734811380218535
FRAS1,-0.7522516996673841,0.24774830033261575
GOLIM4,-0.7522359494279646,0.24776405057203554
FBLN1,-0.7519846045931263,0.24801539540687356
RAB22A,-0.7519735428696942,0.2480264571303059
KLF4,0.7517783825681112,0.24822161743188875
ABCC3,-0.751718897789331,0.248281102210669
PANK2,0.7516457001952578,0.24835429980474233
GSDMD,0.7515058951504316,0.24849410484956835
EGF,0.7514656595536232,0.24853434044637668
CELF2,0.36129866184258524,0.24853994198278817
HS2ST1,-0.7513962933708853,0.24860370662911468
SLC38A4,-0.7509563730047069,0.24904362699529314
TMSB10,-0.7509510704370365,0.24904892956296365
SCTR,0.7506097012246465,0.24939029877535335
ZNF644,0.7503864005081626,0.24961359949183737
KCTD8,-0.7503674239096274,0.2496325760903726
TFPI2,-0.7500538595168251,0.24994614048317487
SLC35F6,0.749192142200226,0.2508078577997739
TES,-0.7491694385762473,0.2508305614237527
PROKR2,-0.7490666676424617,0.25093333235753823
PLCD3,-0.7490220535398211,0.2509779464601789
GOLT1B,0.7488756023890724,0.25112439761092764
CCL5,0.7488621051344455,0.2511378948655545
CALCB,-0.7488569726511128,0.25114302734888705
SLC27A1,0.7485701508165794,0.2514298491834206
AKT3,-0.7484382981381135,0.25156170186188653
ACHE,-0.7478382971930067,0.25216170280699335
EMSY,-0.747653212189965,0.25234678781003494
DCLRE1B,0.7471152714104237,0.25288472858957634
AMBRA1,0.7468757103096637,0.2531242896903363
TRAPPC2,-0.7467374486325018,0.2532625513674982
SLC5A5,-0.746710163349291,0.25328983665070903
SH3KBP1,0.45823213109740746,0.25351100320690795
UBE2Q2,0.7464503895551402,0.2535496104448598
LCTL,-0.7459474459796158,0.2540525540203842
FAIM2,-0.7455416049074461,0.25445839509255386
ACSS3,0.7452040652436152,0.25479593475638485
LGALS3,-0.7451727119282148,0.25482728807178523
ARHGEF19,-0.45701702806074573,0.2549349890788101
SLC25A6,-0.744811398364845,0.255188601635155
PCDHA5,0.7444381171385367,0.2555618828614632
ELMO1,-0.4563099147443078,0.2557655022666092
ANKS1B,0.45608902706019006,0.2560252153098982
SRGN,-0.7439429317598729,0.2560570682401271
PFKFB3,0.4558341126892099,0.25632510019053917
CRIM1,-0.7430039940266558,0.25699600597334404
PRPF40A,0.45462129700999065,0.25775428353240426
MEX3C,-0.7420508390738941,0.25794916092610576
ARHGAP12,-0.7418982669740238,0.2581017330259763
CFD,0.7417400630132245,0.2582599369867755
LY86,0.7415258567955393,0.2584741432044608
NECTIN4,0.7411865728348382,0.25881342716516187
TNS2,-0.7409491101868708,0.2590508898131292
RAP1A,-0.7409051148614176,0.25909488513858236
EHHADH,-0.7407820963693157,0.2592179036306843
S100A5,-0.7407139362429422,0.25928606375705776
CFAP77,-0.7407027356599092,0.2592972643400908
DRAM1,-0.7405099082922927,0.2594900917077072
IFIH1,-0.7404399070376323,0.2595600929623676
C1S,0.7404254209366653,0.2595745790633348
INTS9,0.740109958343051,0.25989004165694896
PIK3C3,0.7400234592662611,0.2599765407337389
GATA2,-0.7395046277909875,0.26049537220901264
LCLAT1,-0.7394788473082,0.2605211526917999
ARHGDIB,-0.7393201923057989,0.26067980769420096
KANK1,0.35274282959902564,0.2607437435031169
DACT1,-0.7390415774493315,0.2609584225506685
KIDINS220,-0.7390398461805522,0.2609601538194477
DLX2,0.7390328758027527,0.2609671241972473
PML,-0.7389039326081794,0.26109606739182056
ADAM8,0.7388430821858664,0.26115691781413375
TRIT1,-0.7387779160060375,0.2612220839939625
ACLY,-0.45156338035062377,0.26137538709539565
EIF2B3,-0.7383793001350226,0.26162069986497727
KCNH3,0.7380573209787467,0.26194267902125334
SLC16A3,-0.4510481291337863,0.2619880180428147
TLL1,0.7378523199031977,0.26214768009680234
GPATCH3,-0.7378431113174859,0.2621568886825141
PLEKHA7,0.7377061276627235,0.2622938723372765
VCP,-0.737215455535654,0.26278454446434596
PCDH12,-0.7372048748925033,0.2627951251074967
SLC35A5,0.7371215962481086,0.2628784037518914
TRIM28,0.7367475386837159,0.2632524613162841
TMTC1,-0.7365199675974938,0.26348003240250617
MIGA1,0.7364830697716549,0.2635169302283451
F10,-0.7363313037564541,0.26366869624354594
H19,0.7361309239649768,0.2638690760350233
SYDE2,0.735904748794783,0.26409525120521704
UBE2D4,0.7357298363176333,0.26427016368236655
NAPEPLD,-0.7349637449702048,0.26503625502979533
GOLPH3,-0.7347708080295355,0.2652291919704646
AMZ2,-0.44782652897643643,0.26583468736091337
ANKRD27,0.7341600492769592,0.2658399507230409
NEUROD1,0.733650666469511,0.26634933353048895
NEXMIF,-0.7334988457494375,0.2665011542505624
ZBTB18,-0.7333231030219235,0.2666768969780766
LYNX1,-0.7332600053366296,0.2667399946633704
FYCO1,-0.7332282315784163,0.26677176842158357
FEM1C,-0.7331900704851451,0.26680992951485494
TBC1D31,-0.7330945271737552,0.26690547282624477
ATAD2B,0.7325024322826896,0.26749756771731037
FAXDC2,-0.7323790356100198,0.2676209643899803
TMF1,-0.7319087221444327,0.2680912778555673
PXK,-0.44590822179473383,0.2681384368683106
UBXN8,-0.7315531320513375,0.26844686794866246
LRRIQ3,-0.7314078533609872,0.2685921466390129
STEAP4,0.7311185993777588,0.2688814006222411
ATRNL1,-0.7311131130005689,0.268886886999431
MRPL32,-0.7309308862802197,0.26906911371978026
BLK,0.7296029182988577,0.2703970817011423
BST1,-0.7293298055999616,0.27067019440003826
FOXA1,0.7280318106670499,0.27196818933294997
UBIAD1,-0.7276255202398347,0.27237447976016527
CFAP74,0.7271688645334626,0.27283113546653737
MCC,-0.7266750692021644,0.2733249307978356
UGT3A1,0.7265199716287029,0.27348002837129703
ASTN2,-0.4414604088780642,0.27351783837534255
HLX,-0.7263550762596547,0.2736449237403453
PROK2,-0.7263180514250607,0.2736819485749393
SMC4,-0.7262250881053373,0.27377491189466285
SLC18A2,-0.7261611670934597,0.2738388329065402
SCG5,-0.7260755590875471,0.2739244409124528
ATP6V0E2,-0.7260274386555328,0.27397256134446724
MLLT3,-0.7255356501797992,0.27446434982020085
CUL7,-0.7254375635964615,0.2745624364035386
BLMH,-0.7251173058688696,0.2748826941311304
SALL1,-0.7251048567507755,0.27489514324922437
SLC30A3,0.7250075308561655,0.2749924691438346
GTF3C2,0.7247215230525383,0.27527847694746166
C6orf118,-0.7241326730922082,0.2758673269077918
TNFRSF10B,-0.7234466399488287,0.27655336005117137
ADAM28,0.3415430353170462,0.277234254175594
ADGRE1,0.7226962010073148,0.2773037989926852
C3orf70,-0.722565873204488,0.27743412679551205
KCNJ4,0.7225183854900221,0.2774816145099779
SURF2,-0.7224832003269372,0.27751679967306275
NCAN,-0.7223476561146565,0.27765234388534354
JPH2,0.7223450412672386,0.27765495873276125
PGM5,-0.7220254854437823,0.2779745145562176
DTD1,-0.7218186640284183,0.2781813359715817
GADD45A,-0.7204746253644593,0.27952537463554084
NTS,0.7203197772137065,0.27968022278629334
GCNT1,-0.7202094749251158,0.2797905250748842
BAIAP2,-0.7201343640302104,0.27986563596978975
ICE2,-0.7198947587620539,0.2801052412379461
MYOZ1,-0.7198926209546798,0.2801073790453201
EIF3D,-0.7193649056582784,0.28063509434172174
MET,-0.7193517293269892,0.2806482706730109
BBX,0.7192716504462576,0.28072834955374226
PCDHGA4,0.7191775264618872,0.28082247353811285
SERPINB7,0.7190904720670216,0.2809095279329785
RSAD2,0.4353728258349287,0.2809658836935247
ART4,0.7187984240150654,0.28120157598493467
LGR4,0.7185687820129474,0.2814312179870526
DPH2,0.7185629191079462,0.2814370808920539
SGTA,-0.7180167572795506,0.2819832427204494
IQCE,-0.7177033002304597,0.2822966997695402
ADCY8,-0.7172744890893497,0.28272551091065035
WNT10B,0.7169744164510854,0.2830255835489146
C16orf86,-0.7166721767124173,0.28332782328758266
PCDHGB1,-0.7166229111765414,0.2833770888234586
MTHFR,-0.7160311117999372,0.28396888820006283
MOSPD1,-0.7160153791685508,0.28398462083144915
DAG1,-0.7155893747677067,0.2844106252322933
SFN,0.7155861750490661,0.28441382495093404
FGF20,0.715580288470703,0.284419711529297
GTF2F2,0.715535142364707,0.28446485763529283
CPEB4,-0.7152716933325045,0.2847283066674955
SPOP,0.7146708791119705,0.28532912088802953
GFRA1,-0.7138322568914559,0.2861677431085441
MTTP,0.7134372650192458,0.28656273498075424
SSBP3,-0.7134131338089515,0.28658686619104845
ITGA10,-0.7133312251581219,0.28666877484187814
TTF2,-0.7131170124543781,0.286882987545622
TCEAL3,0.71286771991445,0.28713228008555003
MICA,-0.7126912170020233,0.2873087829979766
VIPR2,-0.7126277884004161,0.28737221159958404
CREBZF,-0.4301087599108367,0.287485463721411
UHMK1,-0.7124429122261725,0.2875570877738274
SART1,-0.711752074303136,0.28824792569686397
GPX8,0.7114384915113303,0.2885615084886697
SLCO4C1,-0.7112673979208226,0.2887326020791774
RAB12,0.7110189976416349,0.2889810023583652
KCNH7,-0.7106709915378093,0.2893290084621907
TRAF5,-0.7106698870107128,0.28933011298928735
GPC4,0.7106173011317147,0.28938269886828527
FAM151B,-0.7103518398438853,0.2896481601561147
EXT1,-0.7100357973474506,0.2899642026525493
TNK1,0.7098023463492698,0.29019765365073025
ALDH7A1,-0.7096340090368356,0.2903659909631644
SMAD5,0.7092079378039537,0.29079206219604625
MIS18BP1,-0.7090068594161459,0.29099314058385417
TBC1D15,-0.7087674017417723,0.2912325982582278
COPB1,-0.7085288769668323,0.2914711230331677
RAB3GAP2,-0.7083954385288164,0.29160456147118374
SMPX,-0.7066105381331285,0.29338946186687154
SAT1,-0.7064590905213473,0.29354090947865275
GREM1,0.7062827519621139,0.29371724803788624
PDE4B,-0.27988278053797505,0.2937702237253872
TCN2,0.7057272714389657,0.29427272856103426
PAK6,-0.4245670754292229,0.2944275822680637
ZNF626,0.7055458229908415,0.29445417700915844
MAF,0.7051719703429453,0.2948280296570547
CDKN1A,-0.705167016445941,0.29483298355405907
OSBPL10,-0.7049678273569833,0.29503217264301673
ZNF83,-0.424082521430436,0.29503840692141736
CLTC,-0.7045064338058904,0.2954935661941096
ZC2HC1C,-0.7043385729052944,0.29566142709470555
DLL1,-0.4235765569697374,0.2956768750864861
LIPG,0.7042939104406443,0.29570608955935573
SPATA6,0.7036731009867753,0.29632689901322484
LRCH1,0.7033699911290417,0.29663000887095814
PLBD2,-0.7032266089986473,0.2967733910013526
TMC6,-0.702434998886998,0.297565001113002
GNAS,-0.42196828403960035,0.2977107578600342
RAB3GAP1,0.7020832801637427,0.29791671983625734
HACD3,-0.7015150039628255,0.2984849960371745
FRZB,-0.7008483848929521,0.2991516151070479
SEMA3B,0.42061298542781544,0.29942994432618714
PATJ,-0.42054102721252695,0.29952135621194015
BAMBI,-0.7002425709293995,0.29975742907060043
KDELR3,0.6997171137894216,0.3002828862105784
CFAP46,0.6992023823346865,0.30079761766531354
AREL1,-0.6985924535728267,0.30140754642717327
GNPNAT1,-0.6984503153340184,0.30154968466598175
TMEM126B,0.6984130409032802,0.30158695909671973
SMURF2,0.6983502427831796,0.3016497572168204
WNT5A,0.6983331494556279,0.30166685054437226
NAV3,0.6981720767580584,0.30182792324194163
UPB1,0.6976340522992477,0.3023659477007523
KDSR,-0.6975203657733344,0.3024796342266656
FAM114A1,-0.6969207600063471,0.3030792399936528
AKAP7,0.6968193286454785,0.30318067135452154
APLP1,-0.6964721956157123,0.3035278043842877
DNASE1,0.6964135138614482,0.30358648613855177
CRIP3,-0.696349472403278,0.30365052759672206
HDDC2,-0.6961097426762376,0.3038902573237623
SRGAP2,-0.6958719383367985,0.3041280616632016
ZIC3,0.6956861651276932,0.3043138348723069
RGS5,-0.27383266647237153,0.3047657250528887
ANK3,0.41642627243064256,0.30477084369424784
ARPIN,0.6948170593142304,0.30518294068576957
MCCC2,-0.6948065044668229,0.3051934955331772
PLA2G4C,-0.6943686481298597,0.30563135187014034
GAB3,0.41562522929419177,0.3057978824668154
PLK2,-0.6941471230038854,0.30585287699611463
TRPV2,-0.6936438841416718,0.30635611585832834
TNKS2,0.6933510786260554,0.3066489213739447
ZC3H4,0.6931593752037386,0.3068406247962614
MKS1,0.6927576600305544,0.3072423399694455
DNM3,0.6924138167832203,0.30758618321677966
RNF149,-0.6923646625244064,0.3076353374755936
FBLN5,-0.6921029021596901,0.30789709784030994
FAM167A,-0.6915447834209696,0.3084552165790304
INPP5J,-0.691298636084589,0.30870136391541103
EXOC4,-0.6912876013473459,0.3087123986526541
TMEM100,0.6910422255530646,0.3089577744469354
PPP2R2C,-0.41309648076712235,0.30905090625733056
HNRNPDL,-0.6909293337949505,0.3090706662050495
GDI2,-0.6907103622113284,0.3092896377886716
ITGAM,0.6907083736127365,0.3092916263872634
NCALD,0.41277295785039025,0.30946827825060674
ANKRD13A,-0.6904979961218474,0.30950200387815263
HADHA,-0.6903028119887585,0.3096971880112416
GNG8,-0.6893578629457382,0.3106421370542618
CSF2RA,-0.689314069468461,0.31068593053153903
GK5,-0.6890509027876159,0.31094909721238406
GABRG2,-0.6889457191962778,0.3110542808037222
PHLDA2,-0.688598116381802,0.311401883618198
SEL1L3,0.6882299309806168,0.3117700690193832
JAK3,-0.6878043735061519,0.31219562649384813
SGIP1,0.6876785251318586,0.31232147486814155
