gene_symbol,correlation,p_value
PPP1R21-DT,-0.587423800946548,0.412576199053452
RAB27A,-0.5874221472947675,0.4125778527052324
CFAP61-AS1,-0.5872954181508271,0.412704581849173
MAGEE1,0.5871303555072782,0.4128696444927218
OVCH1,0.5871297943622532,0.4128702056377467
LRRIQ3,0.5870374992645452,0.4129625007354547
LINC02331,0.5868673196072957,0.41313268039270445
MARCHF3,-0.5868496833478268,0.4131503166521733
LINC00639,0.58672316878428,0.41327683121572
REPS2,0.5865072373956699,0.4134927626043301
SIK3,0.5861898565377134,0.41381014346228673
STAC2,-0.5861454169099767,0.4138545830900233
NMRK1,0.5860925441711474,0.41390745582885247
TMEM132E,0.5859539795164919,0.41404602048350814
SOX14,-0.5857498397490012,0.4142501602509987
THRB-AS1,0.5855172769645491,0.41448272303545086
GPRC5A,0.5853692831898538,0.4146307168101462
ATP6V0A4,-0.5853287012093269,0.4146712987906731
CRIM1-DT,-0.5852288182401829,0.414771181759817
AFF1,-0.5851727733523637,0.41482722664763627
SOD3,0.585089171915619,0.41491082808438096
CTAG2,-0.5850114972073728,0.4149885027926272
ISOC2,-0.5850048226338219,0.41499517736617797
RPL35AP3,-0.5849956293840545,0.41500437061594564
BTF3L4,-0.5843540130030559,0.4156459869969442
TTC19,0.5842130488746159,0.415786951125384
MAP4,-0.5839505026313497,0.4160494973686504
IKBIP,-0.5836247827953036,0.4163752172046964
SMKR1,0.5832760858922906,0.41672391410770926
C22orf46,0.5831565554270228,0.4168434445729772
RN7SL589P,-0.5831318898489574,0.4168681101510425
PPP1R12A,0.5830570113816766,0.41694298861832335
LINC01179,0.5829830198677008,0.41701698013229915
NFIA-AS2,0.5824992924877628,0.4175007075122372
EFNA5,-0.5824316246738204,0.41756837532617963
PIK3CA,-0.5823376457715682,0.4176623542284319
DPCD,-0.58210648276307,0.41789351723693
KIF26B,-0.5816928114232399,0.41830718857675997
MT-TH,-0.5816015513677826,0.4183984486322174
THUMPD3-AS1,0.5815142122294236,0.4184857877705763
P3H2,0.5811103929864532,0.4188896070135468
USP1,-0.5810524629922261,0.418947537007774
LASTR,-0.5808035593551955,0.41919644064480455
PAPOLG,0.5807524502420661,0.41924754975793377
MTCO2P15,0.5807049481833022,0.4192950518166978
SLCO4C1,0.580567904068544,0.41943209593145614
DRAXIN,0.5804735233028927,0.4195264766971074
ITGB2,0.5804310633518198,0.4195689366481803
C16orf86,-0.5803554594305913,0.4196445405694087
TDRD9,0.5800381240077488,0.4199618759922512
KLHL33,0.5795820269188221,0.4204179730811779
CXCL2,0.5794443129806138,0.42055568701938606
CILP,0.57938093032694,0.42061906967306006
POU5F1P6,0.5792837148676474,0.4207162851323525
EXOC3L4,-0.5792739783532692,0.4207260216467308
TBC1D23,0.5791939057475425,0.42080609425245763
LINC01915,0.57890107451228,0.42109892548772
GRM7-AS2,0.5787640631187803,0.42123593688121974
ITGB4,0.5787602136762828,0.42123978632371717
TRIM37,0.5781784840721387,0.4218215159278613
PGBD4,-0.5781645847826262,0.4218354152173738
FLVCR1,-0.5780336283078458,0.42196637169215423
GLRX,0.5779084861238257,0.4220915138761743
CALCOCO2,0.5778981346097901,0.4221018653902098
PIWIL2,-0.5778955554093788,0.42210444459062124
FAM53C,-0.5775812084346921,0.4224187915653079
TNFAIP6,0.5770423284391972,0.4229576715608028
CAVIN1,0.5766783697807594,0.42332163021924063
RET,0.5765469146513448,0.4234530853486551
SLC16A3,0.5765100938273942,0.42348990617260585
SUNO1,0.5764245807346213,0.42357541926537867
CCNK,0.5763432238750366,0.42365677612496344
RARA-AS1,-0.5763111396023498,0.4236888603976503
ZNF548,-0.5762595188077335,0.4237404811922665
NCK1,-0.576217205708,0.42378279429200005
P2RY6,-0.5761374332817638,0.4238625667182361
EEF1B2P3,0.5759384713977483,0.42406152860225177
ZNF585A,0.5757301690969747,0.4242698309030253
ETHE1,0.5756249026923385,0.42437509730766143
LINC01771,-0.5756219202021418,0.42437807979785824
GALM,0.5753737813631141,0.4246262186368859
PLBD1,-0.5751689323468139,0.4248310676531861
THSD4,0.5751463897244202,0.4248536102755798
LIF-AS2,-0.5748357798984196,0.4251642201015804
ETV4,0.5747217475081647,0.42527825249183526
ZNF250,-0.57464033811513,0.42535966188486984
C18orf25,-0.5746399113154275,0.42536008868457253
TMEM72-AS1,0.5744878820410393,0.4255121179589607
TRAC,0.5743684855917097,0.4256315144082903
KCNH7,0.57416276335577,0.42583723664423
CALCB,0.5739531120129653,0.4260468879870347
NCOA7,-0.5736338523829755,0.4263661476170246
LCOR,0.5735473576152594,0.42645264238474057
SLC41A3-AS1,0.5732012814201344,0.4267987185798656
PIGS,-0.57315677307653,0.4268432269234701
CNTN4-AS1,0.573103127222871,0.42689687277712896
BOD1L1,0.5730934449413511,0.42690655505864905
STRA6,-0.5730251370701438,0.4269748629298562
GPR12,0.5728522853516954,0.4271477146483047
GPATCH3,0.5727403910922343,0.4272596089077658
GSG1L,0.572718778991929,0.427281221008071
ANTXR1,-0.5722749349173255,0.4277250650826745
CICP27,0.5722303395502562,0.42776966044974385
TAS1R3,-0.5721201095837598,0.4278798904162402
APOL1,0.5720920470743558,0.4279079529256442
DUT-AS1,-0.5720542932487609,0.4279457067512391
MTG2,-0.5720242955425654,0.4279757044574346
PLEK2,-0.5716701791676189,0.42832982083238114
HPSE2,0.571586636390052,0.42841336360994786
PCSK1N,-0.5714010666101327,0.4285989333898672
C11orf94,0.571316077862371,0.42868392213762885
RN7SL48P,0.570941555673406,0.4290584443265941
NCLP1,-0.570676504134474,0.4293234958655261
AMHR2,-0.5706695462946674,0.4293304537053326
PCDHA6,0.5706669538630478,0.4293330461369522
TBC1D19,0.5704446481963652,0.4295553518036348
AQP2,-0.5703714834513964,0.42962851654860357
CDH13,0.5703556584630087,0.42964434153699127
MPPED1,0.5703378154474466,0.42966218455255345
CCDC28A,0.5701618498626185,0.42983815013738136
AOC3,0.5699795325687823,0.4300204674312176
ZNF362,0.5695155717641385,0.4304844282358615
RPS26P21,-0.5695047765471583,0.43049522345284164
MYH15,-0.5692677821697395,0.4307322178302604
ZNF202,-0.5690740661897418,0.43092593381025823
C2orf69P1,-0.5689132805687616,0.43108671943123844
RAD21-AS1,0.5689003535971403,0.4310996464028598
IGFBP7-AS1,0.5688173683768951,0.4311826316231049
LRATD1,-0.5687389011716182,0.4312610988283818
TNS2,0.5686146438777512,0.4313853561222487
FEM1A,0.5681779136494491,0.43182208635055086
SOSTDC1,0.568149041955168,0.431850958044832
ESPN,0.5681425456713803,0.43185745432861955
RBX1,-0.5676631622918484,0.43233683770815157
TM4SF1,-0.567579616106447,0.432420383893553
IFI44L,0.567489321755716,0.432510678244284
FGD3,0.567396823986309,0.432603176013691
TASP1,-0.5673385402368418,0.4326614597631582
CHPT1,0.5673211906797712,0.43267880932022873
UFL1,0.5671606755499655,0.43283932445003437
FAM210B,0.5669035163445917,0.4330964836554083
UBQLN4,-0.5666957905522718,0.4333042094477282
RPA1,0.5666571975435561,0.43334280245644385
RASSF6,0.5665202679527077,0.4334797320472923
MIR924HG,0.5663492200937903,0.4336507799062097
SELENOW,-0.5662013762739853,0.43379862372601474
HEBP2,0.5656493248678297,0.4343506751321704
HRH2,0.5654993759527313,0.43450062404726886
TMC5,0.5654639395803075,0.4345360604196924
CSGALNACT1,0.565360836417274,0.43463916358272603
ARHGAP6,0.5649061659028082,0.43509383409719193
C10orf90,-0.5645786085448325,0.43542139145516745
GGTLC4P,-0.5642842989077624,0.4357157010922377
EGLN3,-0.5642825161608085,0.4357174838391915
CORO7,-0.5641438714367601,0.43585612856323985
GAS8,0.5637258959515532,0.4362741040484468
ADAMTS19,0.563527695373214,0.436472304626786
RTL1,0.5631528037976894,0.4368471962023106
JARID2-DT,0.5631395960579126,0.43686040394208736
RTCB,-0.5630697122565087,0.4369302877434913
MAPK15,0.5629621069548282,0.4370378930451717
TFPI,-0.5629586015575748,0.43704139844242507
NAA25,-0.5627862700474777,0.4372137299525223
SAMD15,-0.5627345041704033,0.43726549582959673
INSYN2B,0.5622782454861475,0.43772175451385253
LCN12,0.5621348848869301,0.4378651151130699
CELSR1,0.5619556822578695,0.4380443177421305
NCAM1,0.5619212367838834,0.4380787632161165
SLC38A11,-0.561810546637443,0.438189453362557
H2BC9,0.5617863865928049,0.438213613407195
ARMH3,0.5616872796324404,0.43831272036755964
EXOC8,-0.5613179200851878,0.4386820799148121
LINC00960,-0.5612842103549494,0.43871578964505065
RAB5C-AS1,0.5609685367702845,0.4390314632297154
NOL11,-0.5602055681906295,0.4397944318093705
RPS23P1,0.5601957578818818,0.4398042421181181
NEK2,-0.5599993119468045,0.4400006880531955
AMACR,0.5599630582997477,0.4400369417002523
ACHE,-0.5595041338894675,0.4404958661105325
DMKN,0.559231103969593,0.44076889603040703
SCEL,0.5590900746859031,0.4409099253140969
EHD2,-0.5590571875689929,0.4409428124310071
ADGRG1,-0.5589991758869619,0.4410008241130381
VPS26C,0.5588167791814069,0.44118322081859307
KCNN3,0.5586938027792965,0.4413061972207035
HPCAL4,0.5586454158999589,0.44135458410004125
KIAA1522,0.5585926289254646,0.4414073710745354
MIR217HG,0.5585495267272056,0.4414504732727944
SERINC2,0.5585340796991358,0.4414659203008642
CHRNA1,0.5585134867440582,0.4414865132559418
EPCAM-DT,0.5584952766308855,0.4415047233691145
NECTIN1,0.558138033485201,0.44186196651479914
MIR181A2HG,-0.5576716614757792,0.44232833852422093
CAMSAP2,-0.5575808027590768,0.44241919724092327
GLT8D2,0.5574147097729871,0.4425852902270129
ERGIC2,-0.5573652352873084,0.4426347647126916
BOLL,-0.55736427745937,0.4426357225406301
ZC3HC1,0.5571779084318791,0.4428220915681209
ADGRF5P1,0.5569467136796404,0.44305328632035956
TNFRSF10A,0.5566683917874172,0.44333160821258266
UQCRH,-0.5566614752979924,0.44333852470200763
TBCB,0.5566081985615865,0.4433918014384135
CEP126,-0.5564095442498145,0.4435904557501855
HMBOX1,-0.5557932144902825,0.4442067855097176
CLEC14A,0.5556246444268989,0.44437535557310115
TSLP,0.5554702297300672,0.4445297702699329
SERF1B,-0.5554370166648372,0.44456298333516275
LMO1,0.5554281887749621,0.44457181122503786
VAC14-AS1,-0.5550956456776457,0.4449043543223543
ELL2,0.5549746805214414,0.4450253194785585
THYN1,-0.5549609662272397,0.44503903377276033
SV2A,-0.5548429300225771,0.445157069977423
HLA-F-AS1,0.5548334835215396,0.4451665164784604
MYOZ1,0.5548145401913219,0.4451854598086782
PIGK,-0.5546987422731278,0.44530125772687223
PSPC1,-0.5546533277998917,0.44534667220010826
TTC36-AS1,0.5538366141795205,0.44616338582047943
PKHD1,0.5536216290243198,0.4463783709756801
TARS1,0.553564639518994,0.44643536048100607
CDH12,0.5531809384613686,0.4468190615386314
ARMC3,0.5530590344855881,0.44694096551441187
ALX4,0.553041872302094,0.446958127697906
MYC,0.552908020474675,0.447091979525325
ADAMTSL1,0.5528013260494649,0.44719867395053514
LINC01977,0.5527497429576299,0.44725025704237
DHX36,0.5527299861484215,0.4472700138515786
FBXO42,-0.552703400622216,0.447296599377784
ERICD,-0.552685597832369,0.44731440216763096
LINC00989,0.5526443285018999,0.4473556714981002
FAM71E1,-0.5526148424736792,0.4473851575263208
DHCR7,0.5525795571736447,0.4474204428263553
CEP170B,0.5525186050074452,0.4474813949925549
PODN,-0.5523138716038491,0.44768612839615085
ISG15,0.5522493687003354,0.44775063129966464
AMH,0.5522000478486593,0.4477999521513407
RGCC,0.5520506254978776,0.44794937450212235
THAP9,-0.5518587763552064,0.4481412236447935
GCAT,-0.5517109775849807,0.44828902241501933
CDKL2,-0.5514086960034863,0.4485913039965137
PSMG3-AS1,0.5513473552235064,0.4486526447764936
MPV17,0.5510423422344187,0.44895765776558116
IQSEC3P1,0.5509619897979756,0.4490380102020244
PLXNA2,-0.5509603457909815,0.4490396542090185
UBA6-DT,-0.55093139255571,0.44906860744429
GNPDA2,-0.5508485593095853,0.4491514406904147
MASP1,0.5507555033832499,0.44924449661675014
ZNF425,0.5507164013625738,0.4492835986374262
MEMO1P1,0.5506616796003574,0.4493383203996426
DGAT2,-0.5506199040851781,0.449380095914822
HSPG2,-0.5504111192359831,0.44958888076401693
P4HA1,0.5502751196595977,0.44972488034040214
EIPR1-IT1,-0.5498098347884981,0.4501901652115019
SYTL2,0.549762091074919,0.450237908925081
DNASE1L1,-0.5494811363637069,0.4505188636362931
SLC5A3,-0.5494141866660106,0.4505858133339893
PTPRO,0.5492789193424664,0.4507210806575337
RPL23AP49,-0.5490345635302952,0.4509654364697049
FAM219A,-0.5485290571949129,0.45147094280508715
ANKRD36C,-0.5481948271380062,0.45180517286199384
IRX3,0.5480141247727467,0.4519858752272534
PFN1P6,-0.5479951071853432,0.45200489281465694
FBXO15,0.5479476006789304,0.45205239932106966
ZNF540,0.5478442677973854,0.4521557322026146
FIGNL2-DT,-0.547843450393519,0.452156549606481
ZSWIM7,0.547822902997078,0.45217709700292197
FOLR1,-0.5477496900620649,0.45225030993793514
FGF14,0.547708709953231,0.45229129004676905
SVEP1,0.5471987793745887,0.4528012206254113
LRRC37A2,-0.5468436641148446,0.45315633588515536
LRRFIP2,-0.5468395914970142,0.45316040850298567
EFEMP1,0.5465368183600015,0.45346318163999855
ITM2C,-0.5463872543515673,0.4536127456484327
CLDN9,0.5461959081795663,0.4538040918204338
SOCS6,-0.5461212612783418,0.45387873872165807
ACVR2B,0.5460605065892291,0.453939493410771
CELSR3,-0.545666670696037,0.45433332930396286
ZNF619,-0.5456071616273481,0.4543928383726519
CDH18,0.5447676954653997,0.4552323045346003
SEPTIN6,0.5447521843841001,0.4552478156158999
ZNF530,0.5446583497801765,0.45534165021982353
FAM131B-AS1,0.5445779154088387,0.4554220845911612
MAP3K1,-0.5444450628607406,0.4555549371392593
ABCA5,0.5444445690428664,0.45555543095713347
EMP3,0.5443891214778107,0.4556108785221893
CUX1,0.5442770043966696,0.4557229956033304
LINC01673,0.5439416947690984,0.4560583052309015
ADM5,0.5436198130913037,0.4563801869086963
LRP11,-0.5430848137787395,0.4569151862212606
PCDH8,-0.5430644827376471,0.45693551726235304
FTLP3,0.5430231930078873,0.45697680699211274
PPP4R3B,0.5429783757585682,0.4570216242414318
C6,0.5429262244481197,0.45707377555188033
PTPN1,-0.5428982707115645,0.4571017292884356
FAM106C,0.542262432026026,0.4577375679739739
LINC02024,0.5422252824192042,0.4577747175807958
PZP,0.5420961703380394,0.45790382966196064
UXT-AS1,-0.5420377733120352,0.4579622266879648
FAM117A,0.5418212215761037,0.4581787784238962
ZNF593OS,0.5418066199698885,0.45819338003011145
DNM1,-0.5415834322951911,0.4584165677048089
SMYD4,0.5414403861814838,0.4585596138185162
CORT,-0.5412327364952637,0.4587672635047362
APOL5,0.5412312472857251,0.458768752714275
MPRIP,0.5411168618412532,0.4588831381587468
CRHR1,0.5410965572667625,0.45890344273323747
GBX2,-0.5410074201017401,0.4589925798982599
USP51,0.5409687564292087,0.4590312435707913
RD3,-0.5409073079890072,0.4590926920109928
SNTG2-AS1,-0.540843869888667,0.45915613011133294
NOXA1,-0.5405105444553875,0.4594894555446125
LINC02610,-0.5402150803502879,0.45978491964971213
SERPINB9P1,-0.5401278791873038,0.45987212081269613
FASN,0.5400169173113171,0.4599830826886828
ZFAND2A,-0.5395126759063886,0.46048732409361137
MIS18BP1,-0.5394942748957514,0.4605057251042486
NEPNP,0.5394084810339971,0.46059151896600303
ASTN2-AS1,0.5391092628657524,0.46089073713424744
ZNF750,-0.5390328138189024,0.46096718618109755
GCLM,-0.5389423912543252,0.4610576087456748
DKK3,-0.5389227204497798,0.46107727955022026
ADAMTS7,0.5388900426923858,0.46110995730761406
DIO3OS,0.5386973202790477,0.4613026797209523
DCLRE1B,0.5385896604279169,0.4614103395720832
ACSS1,0.5384530898735879,0.46154691012641225
CDR2L,-0.5384228824566945,0.46157711754330544
ATP8B1,0.5383909504896242,0.46160904951037596
COL3A1,-0.5378425961436125,0.46215740385638737
COL27A1,0.537625573695148,0.4623744263048519
RPL13P12,-0.5375727189707942,0.46242728102920583
TUBB3,-0.5374555167811148,0.4625444832188852
IL15RA,0.5374206223530422,0.4625793776469578
SUMF1,-0.5372420614845681,0.4627579385154319
SLITRK3,-0.536880310282418,0.463119689717582
FNDC4,0.5365585142014109,0.4634414857985891
CDHR2,0.5365116543765132,0.46348834562348684
WNT5A-AS1,-0.5363754328156591,0.46362456718434086
PSKH1,-0.5363702883543838,0.4636297116456163
TMEM145,0.5363499028685043,0.46365009713149563
KLRG1,0.5359959596383488,0.4640040403616512
MVP,-0.5357516665708583,0.4642483334291416
NUP210P3,0.5357001692272125,0.46429983077278747
DGKI,-0.5356886941376714,0.4643113058623287
ANKRD49,-0.5355200540294207,0.4644799459705793
POU3F1,-0.5351273214802011,0.46487267851979874
GLYATL2,0.5349858961014642,0.4650141038985358
RALGPS1,0.5346798971607791,0.4653201028392209
FUT7,-0.5346408582283853,0.46535914177161475
ADRA2B,0.5344721865062267,0.46552781349377326
CFAP74,0.5344434644214624,0.4655565355785376
CASZ1,-0.534174160219936,0.46582583978006387
NHSL2,0.5341035693202784,0.46589643067972153
LINC01799,-0.5340463064433959,0.465953693556604
PDLIM1P4,-0.5338965859757961,0.46610341402420374
LINC00973,-0.5338107724099436,0.46618922759005654
C1GALT1C1L,-0.5335990319613501,0.46640096803864983
ZNF674-AS1,-0.5335207550146766,0.46647924498532345
FGF13,0.5328509950421711,0.46714900495782885
KRT18P4,0.5328471074010651,0.4671528925989348
SLC6A1,-0.5327413302389038,0.4672586697610961
FAM24B,0.5326186561720703,0.46738134382792973
MT-CO3,-0.5323308465006018,0.4676691534993982
PEX3,-0.5322628879768706,0.4677371120231295
DDC-AS1,0.5322602549770008,0.4677397450229992
SYNE3,-0.532251541938773,0.467748458061227
CORIN,0.532196333091702,0.4678036669082979
ADAMTS13,0.5321449764437919,0.4678550235562082
UBE2D4,0.532108789600312,0.46789121039968795
ABRAXAS1,0.531598853794141,0.46840114620585904
SLC39A10,-0.5315331237130418,0.46846687628695816
PLEKHO2,-0.5314053891130166,0.4685946108869834
MAP7,-0.5313847272994944,0.4686152727005055
TRIM2,-0.5311735924331995,0.4688264075668005
ENPP6,0.5311638862845965,0.46883611371540335
BMP2K,0.5311439740057395,0.46885602599426046
GDNF,0.5307229584895482,0.4692770415104519
YEATS4,0.5302545140127239,0.46974548598727606
HNRNPDL,-0.5301871718438571,0.4698128281561429
FST,0.5300626651476356,0.46993733485236433
GRIK1-AS1,-0.5300340666747827,0.4699659333252173
PIP5K1A,-0.5300283372648545,0.46997166273514557
MAGEA8-AS1,0.5299425946601402,0.47005740533985985
KIF26B-AS1,-0.5293836843424314,0.4706163156575687
SLC2A11,-0.529369960566673,0.47063003943332715
COPB1,-0.529349685267032,0.47065031473296814
PADI1,0.5293082938761628,0.47069170612383715
RFX8,0.529270414143764,0.4707295858562359
PDCD7,-0.5292582751324075,0.47074172486759247
CBX7,0.5291015334802203,0.47089846651977973
LINC01625,0.5290462486668999,0.47095375133310013
LMAN1,0.5290350564556078,0.47096494354439233
CYP26A1,-0.528888581413006,0.471111418586994
FAM157C,0.5288621939020711,0.471137806097929
SRSF8,0.5288570382145156,0.47114296178548454
TBX20,0.5288296455225402,0.4711703544774597
LPIN1,-0.5288040026756791,0.47119599732432094
PAPSS1,0.5286390933159637,0.4713609066840363
LINC01852,-0.5285213273745506,0.4714786726254494
LRRK2-DT,0.5282670253844397,0.4717329746155603
GPC1,-0.5282622319166793,0.4717377680833206
JPH2,0.5281643043622087,0.4718356956377914
CCDC18,0.5281494879794759,0.4718505120205241
ITGA2,0.5281066002053756,0.4718933997946244
USP13,-0.5280457045980055,0.47195429540199463
CHST11,-0.5277652574364711,0.47223474256352893
TLE4,-0.5277139787763842,0.47228602122361574
NUDT10,-0.5272270556500185,0.4727729443499815
LINC02816,0.5269980043377142,0.47300199566228596
ABHD14B,-0.5268473369253375,0.4731526630746625
C12orf60,-0.5267441289294481,0.4732558710705519
WFIKKN2,-0.5260625818729754,0.4739374181270246
NDC80,-0.5257345031945624,0.4742654968054376
ATP6V1B2,0.5257267486124735,0.4742732513875265
SSC4D,0.5255514902316455,0.4744485097683544
CTSE,0.5251694945035956,0.4748305054964044
WWC2-AS2,-0.5249937267630167,0.4750062732369833
INPP5J,-0.5248540810666028,0.4751459189333973
POU3F2,-0.5245652058744316,0.4754347941255683
OPRD1,0.5244745834842172,0.47552541651578295
LINC02335,0.5244219838012504,0.4755780161987495
HELLPAR,0.5239915434245617,0.47600845657543833
ING3,0.5238500530178016,0.47614994698219837
SLC52A1,0.523751022848456,0.47624897715154413
GJD2-DT,-0.5237222861037074,0.4762777138962926
MED28P8,0.5236903722661352,0.47630962773386476
TAPT1-AS1,0.5235630336138021,0.4764369663861978
PNPLA1,0.5234351382346885,0.47656486176531154
RAB19,0.5229685808705287,0.47703141912947133
SNX30,0.5229470363130646,0.4770529636869354
NUP35P1,0.5224654896267171,0.47753451037328287
LOXL1,-0.5223631645455082,0.47763683545449176
PRSS3P4,-0.5223431498318102,0.4776568501681897
PRLHR,0.522331728818565,0.47766827118143507
ANTXR2,-0.5222648841989953,0.4777351158010048
LINC00634,-0.5222427354698624,0.47775726453013756
C22orf31,0.5222261691100463,0.47777383088995373
ZNF528,0.52212245544774,0.47787754455226006
PMEPA1,0.5218096811912228,0.47819031880877727
CCDC80,-0.521699247717799,0.4783007522822009
HOXC5,0.5216418056561818,0.4783581943438182
GSDMD,0.5213302720669586,0.4786697279330414
NTS,0.52111373491122,0.47888626508877996
AKR7A3,-0.5210638293117109,0.4789361706882891
GNG13,-0.5209762436628664,0.47902375633713357
ADAM28,0.5208285019447207,0.47917149805527925
SLC29A3,0.5205073478328224,0.4794926521671776
PTPN5,0.520501178775431,0.479498821224569
SLC9A8,-0.5204584996058721,0.4795415003941279
CNTROB,0.5203088156918184,0.4796911843081815
JMY,0.5201456654115157,0.47985433458848425
SYK,0.5198170458569976,0.4801829541430025
LRRC3B,0.5196655025341487,0.4803344974658512
CCN3,0.519370913518446,0.4806290864815539
MUTYH,-0.5191219319250169,0.4808780680749831
GALNTL6,0.5190915732354225,0.48090842676457735
GMFG,0.518844737134228,0.48115526286577204
FGD5,0.5187928002002291,0.4812071997997709
FAHD2P1,0.5183639221112393,0.4816360778887607
ZFYVE28,0.5182898762551282,0.48171012374487177
GLIS3,0.5179328132670895,0.4820671867329105
DLX4,0.5177781467014101,0.48222185329859
PCDH15,0.5175582808163762,0.4824417191836239
A2MP1,0.5167548603642399,0.48324513963576
LETM1,-0.5167510378383572,0.4832489621616429
NBPF15,0.5167408452630761,0.48325915473692405
PCDHB4,0.516568533290539,0.483431466709461
BCAN,0.5162135082768718,0.48378649172312826
ABCB4,0.516120675428078,0.48387932457192195
LINC00237,0.5159083823631236,0.48409161763687636
H3C1,-0.5158495302326471,0.4841504697673529
OR2L1P,0.5156886257771444,0.48431137422285575
SDCBP2,0.5155369494895121,0.4844630505104879
PJA1,0.5154773161815942,0.4845226838184058
ACP3,0.5153730935928535,0.48462690640714645
CLTC,-0.5153258645689474,0.48467413543105264
NUP107-DT,-0.5152188367725207,0.48478116322747944
CPEB1,0.5148166115958457,0.4851833884041543
NDFIP1,-0.5146210734477874,0.4853789265522126
FNDC5,-0.5145624896696781,0.4854375103303219
CPA1,-0.5145507436415555,0.4854492563584445
WNT9A,0.514478057633424,0.485521942366576
TAPBP,-0.5140784987933968,0.48592150120660316
PBX1,0.5140086922335354,0.4859913077664646
SPATA6,0.5139274831833458,0.4860725168166542
TUSC7,0.5133677588019367,0.48663224119806325
PYROXD1,-0.5133178266972445,0.48668217330275554
PTPRU,-0.5131770731836305,0.4868229268163695
ZNF667-AS1,0.5130514447019645,0.4869485552980355
TM6SF1,-0.5129653921683153,0.48703460783168473
AKNAD1,0.5129625848162673,0.48703741518373267
BDNF,-0.5128722237402409,0.4871277762597592
PRDM8-AS1,0.5126985012698501,0.48730149873015005
GID4,-0.5123833467426141,0.487616653257386
BUB1,-0.5122680830431263,0.4877319169568737
DMXL1-DT,0.5122066639255773,0.48779333607442266
CYP24A1,0.5121642895339537,0.48783571046604646
IGHD3-3,0.5120491948214223,0.4879508051785777
MACROD1,-0.5120077409957675,0.4879922590042325
FDXACB1,0.5117295012103908,0.48827049878960915
RAET1E,0.5117227266699006,0.4882772733300995
CEP120,0.5115570896557553,0.4884429103442447
PRSS30P,-0.5111822085716453,0.4888177914283547
LINC00470,0.5106309306755318,0.48936906932446833
ZNF726,0.5104584814799967,0.4895415185200034
KIF20A,-0.5100758872961765,0.4899241127038234
TXLNB,0.5098803791929193,0.4901196208070808
ZNF83,0.508929210393684,0.491070789606316
DUX4L35,0.5089278722833004,0.4910721277166996
HPS4,-0.508784030603133,0.49121596939686696
CNTNAP5,0.5086378649844291,0.4913621350155708
RP1L1,0.5086065814116563,0.49139341858834373
LINC00243,0.5085957680193739,0.491404231980626
SVIL2P,-0.5082491205960271,0.4917508794039729
SIK1,-0.5080817388789116,0.4919182611210884
CD200,0.5080774782168754,0.49192252178312446
MAP1LC3B2,-0.5080042461490879,0.4919957538509121
FAM151B,0.5079517568384846,0.4920482431615154
BHLHE41,-0.5079353115673719,0.4920646884326281
SOBP,0.5077637596827939,0.49223624031720625
MAP3K14-AS1,0.5076863793347131,0.49231362066528694
HHIPL1,0.5073242121522559,0.49267578784774413
FAM201A,-0.5071907222155453,0.4928092777844548
PRSS8,-0.5071600882430362,0.49283991175696373
NEURL2,-0.5066837669197348,0.4933162330802652
MTATP6P15,0.5063798319873193,0.4936201680126806
RN7SL221P,-0.5063318404606394,0.4936681595393606
IGHD5-12,0.5061946231048048,0.4938053768951951
CCNB3,0.5059414100961245,0.4940585899038754
ANGPTL2,0.5057994791485099,0.49420052085149013
FYB2,0.5057537031976865,0.49424629680231336
NNT-AS1,-0.5055940027909233,0.49440599720907663
GRK1,0.5053909575877733,0.4946090424122267
LECT2,0.5052359123336456,0.4947640876663544
MTFR1,-0.505175079425322,0.494824920574678
TBC1D2,-0.5051323725929612,0.49486762740703893
TCEAL2,-0.5050514212261547,0.49494857877384524
MID1,0.5049094923430458,0.49509050765695406
LINC02074,0.5046987926375721,0.4953012073624279
C10orf53,0.504512918256709,0.49548708174329104
FABP5P7,0.5044878371318312,0.4955121628681689
ARAP3,-0.5043906814240527,0.49560931857594737
F3,-0.5043878166986931,0.49561218330130696
TENM1,0.5043231195842776,0.49567688041572255
DAG1,-0.5042226581541059,0.49577734184589417
KLF5,0.5041535141938908,0.49584648580610935
OXER1,0.5041512005167035,0.4958487994832965
BNIP3P39,0.5040882030915776,0.49591179690842235
NDUFA9P1,-0.5039744328644462,0.4960255671355538
ZNF703,-0.5035087008918608,0.49649129910813916
SRP68P1,0.503169553918587,0.496830446081413
VSIG2,0.5028950357043294,0.49710496429567064
C12orf40,-0.5028186456736299,0.4971813543263701
ZNF185,-0.5023542094719229,0.4976457905280771
USP30,-0.5023228115313888,0.4976771884686113
WBP2NL,0.5018860208197616,0.49811397918023825
SIX6,0.5017612086383131,0.49823879136168703
LINC00581,0.5017245091476621,0.4982754908523379
KDSR,-0.501593450474589,0.4984065495254111
GAPDHP48,0.501482275142212,0.4985177248577881
CGRRF1,-0.5014295755652395,0.49857042443476063
NTRK3,0.5012290389664402,0.4987709610335598
SLC7A3,-0.5009738118771323,0.4990261881228677
SOX18,-0.5007311986976322,0.49926880130236784
ARL17B,0.5006970800458376,0.4993029199541623
HOOK1,0.5006281221703917,0.49937187782960835
SFTPD-AS1,0.500536702003935,0.49946329799606515
MT-TC,-0.49987547175503366,0.5001245282449664
SERPINF1,0.4996939239177205,0.5003060760822795
TSPYL2,-0.49905281468318846,0.5009471853168115
